,Unnamed: 0,Data ID,Link,Posting Date,Location,City,Neighbourhood,Full Address,Address,Miete,Pure rent,Service Charge,Other Charge,Größe,Date From,Date To,DataFrame,Deposit,Rooms,Full Address Lenght,EUR / SQM
233,233,2adyf5v,https://www.immowelt.de/expose/2adyf5v,,,Berlin,Marienfelde,"Hildburghauser StraÃe 3 C, Berlin (Marienfelde)",Hildburghauser strße 3 c,749.0,749,5000,5000,48.36,,,20230424,5000,2.0,2,15.488006617038875
234,234,2a5zt5p,https://www.immowelt.de/expose/2a5zt5p,,,Berlin,Mitte,"Fischerinsel 13-15, Berlin (Mitte)",Fischerinsel 13-15,875.0,875,5000,5000,48.0,,,20230424,5000,1.0,2,18.229166666666668
235,235,2af475q,https://www.immowelt.de/expose/2af475q,,,Berlin,Spandau,"FÃ¶lderichstraÃe 38, Berlin (Spandau)",Fã¶lderichstrße 38,1175.0,1.175,5000,5000,51.0,,,20230424,5000,2.0,2,23.03921568627451
236,236,2ad4e5v,https://www.immowelt.de/expose/2ad4e5v,,,Berlin,Prenzlauer,"Rykestr. 50, Berlin (Prenzlauer Berg)",Rykestr. 50,2712.14,"2.712,14",5000,5000,99.39,,,20230424,5000,4.0,2,27.287855921118823
237,237,2ab975v,https://www.immowelt.de/expose/2ab975v,,,Berlin,Konradshöhe,Berlin (KonradshÃ¶he),,850.0,850,5000,5000,62.0,,,20230424,5000,2.0,1,13.709677419354838
238,238,2amuu5z,https://www.immowelt.de/expose/2amuu5z,,,Berlin,Friedrichsfelde,Berlin (Friedrichsfelde),,1548.0,1.548,5000,5000,72.56,,,20230424,5000,3.0,1,21.33406835722161
239,239,2aw955v,https://www.immowelt.de/expose/2aw955v,,,Berlin,Tegel,Berlin (Tegel),,2900.0,2.900,5000,5000,140.0,,,20230424,5000,5.0,1,20.714285714285715
240,240,2au525v,https://www.immowelt.de/expose/2au525v,,,Berlin,Friedrichshain,"Siegfried-Hirschmann-Park 8, Berlin (Friedrichshain)",Siegfried-hirschmann-park 8,2248.0,2.248,5000,5000,118.29,,,20230424,5000,4.0,2,19.004142361991715
241,241,2as8t5u,https://www.immowelt.de/expose/2as8t5u,,,Berlin,Lichtenberg,Berlin (Lichtenberg),,910.0,910,5000,5000,52.0,,,20230424,5000,2.0,1,17.5
242,242,2a83j5p,https://www.immowelt.de/expose/2a83j5p,,,Berlin,Mitte,Berlin (Mitte),,1950.0,1.950,5000,5000,55.0,,,20230424,5000,2.0,1,35.45454545454545
243,243,2a3cd5h,https://www.immowelt.de/expose/2a3cd5h,,,Berlin,Moabit,"BeusselstraÃe 00, Berlin (Moabit)",Beusselstrße 00,1370.0,1.370,5000,5000,69.5,,,20230424,5000,3.0,2,19.712230215827336
244,244,2ac6u5u,https://www.immowelt.de/expose/2ac6u5u,,,Berlin,Pankow,Berlin (Pankow),,2720.0,2.720,5000,5000,136.0,,,20230424,5000,4.0,1,20.0
245,245,2a3vs5u,https://www.immowelt.de/expose/2a3vs5u,,,Berlin-Tempelhof,Mariendorf,Berlin-Tempelhof (Mariendorf),,1149.0,1.149,5000,5000,64.0,,,20230424,5000,2.0,1,17.953125
246,246,2af7s5u,https://www.immowelt.de/expose/2af7s5u,,,Berlin,Niederschönhausen,"Beuthstr. 31, Berlin (NiederschÃ¶nhausen)",Beuthstr. 31,664.0,664,5000,5000,66.08,,,20230424,5000,3.0,2,10.048426150121065
247,247,2a4zq5u,https://www.immowelt.de/expose/2a4zq5u,,,Berlin,Französisch,"NizzastraÃe 28, Berlin (FranzÃ¶sisch Buchholz)",Nizzastrße 28,2950.0,2.950,5000,5000,162.0,,,20230424,5000,6.0,2,18.209876543209877
248,248,2a8mk5u,https://www.immowelt.de/expose/2a8mk5u,,,Berlin,Lankwitz,"MÃ¼hlenstr. 10a, Berlin (Lankwitz)",Mühlenstr. 10a,852.0,852,5000,5000,52.29,,,20230424,5000,2.0,2,16.29374641422834
249,249,2acck5u,https://www.immowelt.de/expose/2acck5u,,,Berlin,Prenzlauer,"StraÃburger StraÃe 33, Berlin (Prenzlauer Berg)",Strßburger strße 33,16500.0,16.500,5000,5000,563.0,,,20230424,5000,6.0,2,29.30728241563055
250,250,2a3uu5z,https://www.immowelt.de/expose/2a3uu5z,,,Berlin,Friedrichsfelde,Berlin (Friedrichsfelde),,1330.0,1.330,5000,5000,58.5,,,20230424,5000,2.0,1,22.735042735042736
251,251,2af6e5u,https://www.immowelt.de/expose/2af6e5u,,,Berlin,Hellersdorf,"Stendaler StraÃe 57, Berlin (Hellersdorf)",Stendaler strße 57,789.0,789,5000,5000,69.8,,,20230424,5000,4.0,2,11.303724928366762
252,252,2adxc5u,https://www.immowelt.de/expose/2adxc5u,,,Berlin,Wilmersdorf,"Eisenzahnstr. 38, Berlin (Wilmersdorf)",Eisenzahnstr. 38,1605.0,1.605,5000,5000,94.0,,,20230424,5000,1.0,2,17.074468085106382
253,253,2az6c5u,https://www.immowelt.de/expose/2az6c5u,,,Berlin,Friedrichshain,"PufendorfstraÃe 5, 5A-5C, Berlin (Friedrichshain)",Pufendorfstrße 5 5a-5c,1995.0,1.995,5000,5000,69.38,,,20230424,5000,2.0,3,28.754684347074086
254,254,2a35a5g,https://www.immowelt.de/expose/2a35a5g,,,Berlin,Friedrichshain,Berlin (Friedrichshain),,2500.0,2.500,5000,5000,80.0,,,20230424,5000,4.0,1,31.25
255,255,2agc25w,https://www.immowelt.de/expose/2agc25w,,,Berlin,Wilmersdorf,Berlin (Wilmersdorf),,1200.0,1.200,5000,5000,55.0,,,20230424,5000,2.0,1,21.818181818181817
256,256,2att855,https://www.immowelt.de/expose/2att855,,,Berlin,Friedrichshain,Berlin (Friedrichshain),,3900.0,3.900,5000,5000,264.0,,,20230424,5000,4.0,1,14.772727272727273
257,257,2aj6h5t,https://www.immowelt.de/expose/2aj6h5t,,,Berlin,Borsigwalde,"ErnststraÃe 27, Berlin (Borsigwalde)",Ernststrße 27,1199.0,1.199,5000,5000,89.24,,,20230424,5000,4.0,2,13.435679067682655
258,258,2a2uu5z,https://www.immowelt.de/expose/2a2uu5z,,,Berlin,Tiergarten,Berlin (Tiergarten),,1262.0,1.262,5000,5000,43.55,,,20230424,5000,2.0,1,28.978185993111367
259,259,2aytu5z,https://www.immowelt.de/expose/2aytu5z,,,Berlin,Friedrichsfelde,Berlin (Friedrichsfelde),,1383.0,1.383,5000,5000,62.46,,,20230424,5000,2.0,1,22.142170989433236
260,260,2a4tx5x,https://www.immowelt.de/expose/2a4tx5x,,,Berlin,Tegel,"Bernauer StraÃe 132, Berlin (Tegel)",Bernauer strße 132,1500.0,1.500,5000,5000,104.56,,,20230424,5000,5.0,2,14.345830145371078
261,261,2ayb65t,https://www.immowelt.de/expose/2ayb65t,,,Berlin,Prenzlauer,Berlin (Prenzlauer Berg),,2200.0,2.200,5000,5000,82.16,,,20230424,5000,3.0,1,26.777020447906526
262,262,2a59u5s,https://www.immowelt.de/expose/2a59u5s,,,Berlin,Altglienicke,"Dorothea-Viehmann-StraÃe 23, Berlin (Altglienicke)",Dorothea-viehmann-strße 23,887.91,"887,91",5000,5000,88.88,,,20230424,5000,3.0,2,9.989986498649865
263,263,2axsx5x,https://www.immowelt.de/expose/2axsx5x,,,Berlin,Tegel,"Bottroper Weg 19, Berlin (Tegel)",Bottroper weg 19,899.0,899,5000,5000,62.62,,,20230424,5000,2.0,2,14.356435643564357
264,264,2ahss5s,https://www.immowelt.de/expose/2ahss5s,,,Berlin,Friedrichshain,"Simon-Dach-StraÃe 13, Berlin (Friedrichshain)",Simon-dach-strße 13,1900.0,1.900,5000,5000,79.0,,,20230424,5000,3.0,2,24.050632911392405
265,265,2afms5s,https://www.immowelt.de/expose/2afms5s,,,Berlin,Friedrichshain,"MatternstraÃe 16, Berlin (Friedrichshain)",Matternstrße 16,2070.0,2.070,5000,5000,47.0,,,20230424,5000,2.0,2,44.04255319148936
266,266,2axhs5s,https://www.immowelt.de/expose/2axhs5s,,,Berlin,Friedrichshain,"MatternstraÃe 16, Berlin (Friedrichshain)",Matternstrße 16,1750.0,1.750,5000,5000,62.0,,,20230424,5000,3.0,2,28.225806451612904
267,267,2a4hs5s,https://www.immowelt.de/expose/2a4hs5s,,,Berlin,Moabit,"Lehrter StraÃe 24b, Berlin (Moabit)",Lehrter strße 24b,1245.0,1.245,5000,5000,29.0,,,20230424,5000,1.0,2,42.93103448275862
268,268,2alds5s,https://www.immowelt.de/expose/2alds5s,,,Berlin,Friedrichshain,"Gabriel-Max-StraÃe 16, Berlin (Friedrichshain)",Gabriel-max-strße 16,1190.0,1.190,5000,5000,34.0,,,20230424,5000,1.0,2,35.0
269,269,2aw9s5s,https://www.immowelt.de/expose/2aw9s5s,,,Berlin,Friedrichshain,"Boxhagener Str. 114, Berlin (Friedrichshain)",Boxhagener str. 114,2070.0,2.070,5000,5000,57.0,,,20230424,5000,2.0,2,36.31578947368421
270,270,2a4vr5s,https://www.immowelt.de/expose/2a4vr5s,,,Berlin,Charlottenburg,"PestalozzistraÃe 69, Berlin (Charlottenburg)",Pestalozzistrße 69,1400.0,1.400,5000,5000,37.0,,,20230424,5000,1.0,2,37.83783783783784
271,271,2a5zn5s,https://www.immowelt.de/expose/2a5zn5s,,,Berlin,Köpenick,"WendenschlossstraÃe 312a, Berlin (KÃ¶penick)",Wendenschlossstrße 312a,3300.0,3.300,5000,5000,220.0,,,20230424,5000,3.0,2,15.0
272,272,2aqdm5s,https://www.immowelt.de/expose/2aqdm5s,,,Berlin,Adlershof,"DÃ¶rpfeldstraÃe 33, Berlin (Adlershof)",Dã¶rpfeldstrße 33,1586.0,1.586,5000,5000,122.0,,,20230424,5000,3.0,2,13.0
273,273,2axfg5s,https://www.immowelt.de/expose/2axfg5s,,,Berlin,Mitte,Berlin (Mitte),,5930.0,5.930,5000,5000,233.74,,,20230424,5000,4.0,1,25.37006930777787
274,274,2aedg5s,https://www.immowelt.de/expose/2aedg5s,,,Berlin,Mitte,Berlin (Mitte),,5930.0,5.930,5000,5000,233.74,,,20230424,5000,4.0,1,25.37006930777787
275,275,2a2ee5s,https://www.immowelt.de/expose/2a2ee5s,,,Berlin,Moabit,"Lehrter Str. 25, Berlin (Moabit)",Lehrter str. 25,1500.0,1.500,5000,5000,57.7,,,20230424,5000,2.0,2,25.99653379549393
276,276,2ave65v,https://www.immowelt.de/expose/2ave65v,,,Berlin,Zehlendorf,"Clauertstr. 73, Berlin (Zehlendorf)",Clauertstr. 73,1319.26,"1.319,26",5000,5000,94.0,,,20230424,5000,3.0,2,14.034680851063829
277,277,2a2da5s,https://www.immowelt.de/expose/2a2da5s,,,Berlin,Charlottenburg,"PestalozzistraÃe 97, Berlin (Charlottenburg)",Pestalozzistrße 97,2200.0,2.200,5000,5000,70.59,,,20230424,5000,2.0,2,31.165887519478677
278,278,2auca5s,https://www.immowelt.de/expose/2auca5s,,,Berlin,Charlottenburg,"PestalozzistraÃe 97, Berlin (Charlottenburg)",Pestalozzistrße 97,1800.0,1.800,5000,5000,51.06,,,20230424,5000,2.0,2,35.25264394829612
279,279,2ahz25s,https://www.immowelt.de/expose/2ahz25s,,,Berlin,Altglienicke,Berlin (Altglienicke),,2150.0,2.150,5000,5000,102.0,,,20230424,5000,4.0,1,21.07843137254902
280,280,2a4ny5r,https://www.immowelt.de/expose/2a4ny5r,,,Berlin,Gesundbrunnen,"Freienwalder StraÃe 35, Berlin (Gesundbrunnen)",Freienwalder strße 35,1745.0,1.745,5000,5000,73.0,,,20230424,5000,3.0,2,23.904109589041095
281,281,2a2ex5r,https://www.immowelt.de/expose/2a2ex5r,,,Berlin,Friedrichshain,"Neue BahnhofstraÃe 8, Berlin (Friedrichshain)",Neue bahnhofstrße 8,2864.25,"2.864,25",5000,5000,190.95,,,20230424,5000,5.0,2,15.000000000000002
282,282,2afvv5r,https://www.immowelt.de/expose/2afvv5r,,,Berlin,Johannisthal,"Sterndamm 93-97, Berlin (Johannisthal)",Sterndamm 93-97,1697.0,1.697,5000,5000,84.85,,,20230424,5000,4.0,2,20.0
283,283,2a5pv5r,https://www.immowelt.de/expose/2a5pv5r,,,Berlin,Johannisthal,"Sterndamm 93-97, Berlin (Johannisthal)",Sterndamm 93-97,1080.0,1.080,5000,5000,50.36,,,20230424,5000,2.0,2,21.445591739475773
284,284,2ac9v5r,https://www.immowelt.de/expose/2ac9v5r,,,Berlin-KÃ¶penick,Köpenick,Berlin-KÃ¶penick (KÃ¶penick),,980.0,980,5000,5000,85.0,,,20230424,5000,3.0,1,11.529411764705882
285,285,2autu5z,https://www.immowelt.de/expose/2autu5z,,,Berlin,Oberschöneweide,Berlin (OberschÃ¶neweide),,708.0,708,5000,5000,22.6,,,20230424,5000,1.0,1,31.32743362831858
286,286,2aanp5r,https://www.immowelt.de/expose/2aanp5r,,,Berlin,Steglitz,Berlin (Steglitz),,2490.0,2.490,5000,5000,137.0,,,20230424,5000,4.0,1,18.175182481751825
287,287,2at3l5r,https://www.immowelt.de/expose/2at3l5r,,,Berlin,Mitte,"Jerusalemer StraÃe 14, Berlin (Mitte)",Jerusalemer strße 14,3627.0,3.627,5000,5000,226.0,,,20230424,5000,4.0,2,16.048672566371682
288,288,2a9sj5r,https://www.immowelt.de/expose/2a9sj5r,,,Berlin,Neukölln,"RollbergstraÃe 1, Berlin (NeukÃ¶lln)",Rollbergstrße 1,1850.0,1.850,5000,5000,72.0,,,20230424,5000,2.0,2,25.694444444444443
289,289,2atrj5r,https://www.immowelt.de/expose/2atrj5r,,,Berlin,Wilmersdorf,"KurfÃ¼rstendamm 167-168, Berlin (Wilmersdorf)",Kurfüstendamm 167-168,1520.0,1.520,5000,5000,36.0,,,20230424,5000,1.0,2,42.22222222222222
290,290,2apqj5r,https://www.immowelt.de/expose/2apqj5r,,,Berlin,Mitte,"MÃ¼nzstraÃe 10, Berlin (Mitte)",Münzstrße 10,4302.16,"4.302,16",5000,5000,142.83,,,20230424,5000,4.0,2,30.120842960162427
291,291,2azpj5r,https://www.immowelt.de/expose/2azpj5r,,,Berlin,Friedrichshain,"Krossener Str. 11A, Berlin (Friedrichshain)",Krossener str. 11a,2620.0,2.620,5000,5000,93.0,,,20230424,5000,4.0,2,28.172043010752688
292,292,2ahmj5r,https://www.immowelt.de/expose/2ahmj5r,,,Berlin,Prenzlauer,"SchÃ¶nhauser Allee 85, Berlin (Prenzlauer Berg)",Schã¶nhauser allee 85,1840.0,1.840,5000,5000,71.0,,,20230424,5000,2.0,2,25.91549295774648
293,293,2a95q5y,https://www.immowelt.de/expose/2a95q5y,,,Berlin,Mitte,Berlin Mitte (Mitte),,3950.0,3.950,5000,5000,182.0,,,20230424,5000,4.0,1,21.703296703296704
294,294,2a2vu5z,https://www.immowelt.de/expose/2a2vu5z,,,Berlin,Wilmersdorf,Berlin (Wilmersdorf),,1002.0,1.002,5000,5000,30.17,,,20230424,5000,1.0,1,33.21179980112694
295,295,2tt4e4t,https://www.immowelt.de/expose/2tt4e4t,,,Berlin,Oberschöneweide,"ReinbeckstraÃe 4-8, Berlin (OberschÃ¶neweide)",Reinbeckstrße 4-8,330.0,330,5000,5000,15.0,,,20230424,5000,1.0,2,22.0
296,296,2aajl55,https://www.immowelt.de/expose/2aajl55,,,Berlin,Spandau,Berlin (Spandau),,1030.0,1.030,5000,5000,63.0,,,20230424,5000,2.5,1,16.349206349206348
297,297,2a6js5q,https://www.immowelt.de/expose/2a6js5q,,,Berlin,Friedrichshain,"Dirschauer Str. 16, Berlin (Friedrichshain)",Dirschauer str. 16,1000.0,1.000,5000,5000,53.0,,,20230424,5000,2.0,2,18.867924528301888
298,298,2ar4m5q,https://www.immowelt.de/expose/2ar4m5q,,,Berlin,Neukölln,Berlin (NeukÃ¶lln),,370.0,370,5000,5000,39.0,,,20230424,5000,1.0,1,9.487179487179487
299,299,2aq4m5q,https://www.immowelt.de/expose/2aq4m5q,,,Berlin,Friedrichshain,Berlin (Friedrichshain),,330.0,330,5000,5000,49.0,,,20230424,5000,2.0,1,6.73469387755102
300,300,2an4m5q,https://www.immowelt.de/expose/2an4m5q,,,Berlin,Neukölln,Berlin (NeukÃ¶lln),,798.0,798,5000,5000,39.0,,,20230424,5000,2.0,1,20.46153846153846
301,301,2ak4m5q,https://www.immowelt.de/expose/2ak4m5q,,,Berlin,Friedrichsfelde,Berlin (Friedrichsfelde),,790.0,790,5000,5000,86.0,,,20230424,5000,3.0,1,9.186046511627907
302,302,2ah4m5q,https://www.immowelt.de/expose/2ah4m5q,,,Berlin,Wedding,Berlin (Wedding),,600.0,600,5000,5000,85.0,,,20230424,5000,2.0,1,7.0588235294117645
303,303,2a94m5q,https://www.immowelt.de/expose/2a94m5q,,,Berlin,Mitte,Berlin (Mitte),,1443.0,1.443,5000,5000,83.0,,,20230424,5000,2.0,1,17.3855421686747
304,304,2a74m5q,https://www.immowelt.de/expose/2a74m5q,,,Berlin,Wedding,Berlin (Wedding),,515.0,515,5000,5000,45.0,,,20230424,5000,1.0,1,11.444444444444445
305,305,2a64m5q,https://www.immowelt.de/expose/2a64m5q,,,Berlin,Prenzlauer,Berlin (Prenzlauer Berg),,429.0,429,5000,5000,37.0,,,20230424,5000,1.5,1,11.594594594594595
306,306,2ay3m5q,https://www.immowelt.de/expose/2ay3m5q,,,Berlin,Kreuzberg,Berlin (Kreuzberg),,490.0,490,5000,5000,50.0,,,20230424,5000,1.0,1,9.8
307,307,2ar3m5q,https://www.immowelt.de/expose/2ar3m5q,,,Berlin,Gesundbrunnen,Berlin (Gesundbrunnen),,1000.0,1.000,5000,5000,92.0,,,20230424,5000,3.0,1,10.869565217391305
308,308,2aq3m5q,https://www.immowelt.de/expose/2aq3m5q,,,Berlin,Prenzlauer,Berlin (Prenzlauer Berg),,720.0,720,5000,5000,62.0,,,20230424,5000,2.0,1,11.612903225806452
309,309,2an3m5q,https://www.immowelt.de/expose/2an3m5q,,,Berlin,PlÃ¤nterwald,Berlin (PlÃ¤nterwald),,445.0,445,5000,5000,60.0,,,20230424,5000,3.0,1,7.416666666666667
310,310,2aa3m5q,https://www.immowelt.de/expose/2aa3m5q,,,Berlin,Wilmersdorf,Berlin (Wilmersdorf),,1300.0,1.300,5000,5000,52.0,,,20230424,5000,2.0,1,25.0
311,311,2a73m5q,https://www.immowelt.de/expose/2a73m5q,,,Berlin,Kreuzberg,Berlin (Kreuzberg),,927.0,927,5000,5000,89.0,,,20230424,5000,2.0,1,10.415730337078651
312,312,2a33m5q,https://www.immowelt.de/expose/2a33m5q,,,Berlin,Moabit,Berlin (Moabit),,845.0,845,5000,5000,73.0,,,20230424,5000,2.0,1,11.575342465753424
313,313,2av2m5q,https://www.immowelt.de/expose/2av2m5q,,,Berlin,Niederschönhausen,Berlin (NiederschÃ¶nhausen),,585.0,585,5000,5000,78.0,,,20230424,5000,3.0,1,7.5
314,314,2ar2m5q,https://www.immowelt.de/expose/2ar2m5q,,,Berlin,Friedrichshain,Berlin (Friedrichshain),,670.0,670,5000,5000,83.0,,,20230424,5000,2.0,1,8.072289156626505
315,315,2ah2m5q,https://www.immowelt.de/expose/2ah2m5q,,,Berlin,Friedrichshain,Berlin (Friedrichshain),,920.0,920,5000,5000,71.0,,,20230424,5000,2.0,1,12.95774647887324
316,316,2ae2m5q,https://www.immowelt.de/expose/2ae2m5q,,,Berlin,Pankow,Berlin (Pankow),,687.0,687,5000,5000,66.0,,,20230424,5000,2.0,1,10.409090909090908
317,317,2aa2m5q,https://www.immowelt.de/expose/2aa2m5q,,,Berlin,Lichtenberg,Berlin (Lichtenberg),,880.0,880,5000,5000,56.0,,,20230424,5000,2.0,1,15.714285714285714
318,318,2a82m5q,https://www.immowelt.de/expose/2a82m5q,,,Berlin,Prenzlauer,Berlin (Prenzlauer Berg),,555.0,555,5000,5000,50.0,,,20230424,5000,1.0,1,11.1
319,319,2a62m5q,https://www.immowelt.de/expose/2a62m5q,,,Berlin,Neukölln,Berlin (NeukÃ¶lln),,839.0,839,5000,5000,68.0,,,20230424,5000,2.0,1,12.338235294117647
320,320,2azzl5q,https://www.immowelt.de/expose/2azzl5q,,,Berlin,Prenzlauer,Berlin (Prenzlauer Berg),,660.0,660,5000,5000,58.0,,,20230424,5000,2.0,1,11.379310344827585
321,321,2avzl5q,https://www.immowelt.de/expose/2avzl5q,,,Berlin,Gesundbrunnen,Berlin (Gesundbrunnen),,690.0,690,5000,5000,85.0,,,20230424,5000,2.0,1,8.117647058823529
322,322,2atzl5q,https://www.immowelt.de/expose/2atzl5q,,,Berlin,Tempelhof,Berlin (Tempelhof),,562.0,562,5000,5000,64.0,,,20230424,5000,3.0,1,8.78125
323,323,2anzl5q,https://www.immowelt.de/expose/2anzl5q,,,Berlin,Wedding,Berlin (Wedding),,515.0,515,5000,5000,45.0,,,20230424,5000,1.0,1,11.444444444444445
324,324,2amzl5q,https://www.immowelt.de/expose/2amzl5q,,,Berlin,Charlottenburg,Berlin (Charlottenburg),,1100.0,1.100,5000,5000,100.0,,,20230424,5000,3.0,1,11.0
325,325,2aa5h5q,https://www.immowelt.de/expose/2aa5h5q,,,Berlin,Mitte,"Rosenthaler StraÃe 44, Berlin (Mitte)",Rosenthaler strße 44,1300.0,1.300,5000,5000,42.0,,,20230424,5000,1.0,2,30.952380952380953
326,326,2at2h5q,https://www.immowelt.de/expose/2at2h5q,,,Berlin,Mitte,"Rosenthaler Str. 45, Berlin (Mitte)",Rosenthaler str. 45,3200.0,3.200,5000,5000,93.2,,,20230424,5000,3.0,2,34.33476394849785
327,327,2a3vu5z,https://www.immowelt.de/expose/2a3vu5z,,,Berlin,Oberschöneweide,Berlin (OberschÃ¶neweide),,677.0,677,5000,5000,19.0,,,20230424,5000,1.0,1,35.63157894736842
328,328,2amtu5z,https://www.immowelt.de/expose/2amtu5z,,,Berlin,Oberschöneweide,Berlin (OberschÃ¶neweide),,723.0,723,5000,5000,18.8,,,20230424,5000,1.0,1,38.45744680851064
329,329,2attu5z,https://www.immowelt.de/expose/2attu5z,,,Berlin,Oberschöneweide,Berlin (OberschÃ¶neweide),,555.0,555,5000,5000,10.5,,,20230424,5000,1.0,1,52.857142857142854
330,330,2ayfc5q,https://www.immowelt.de/expose/2ayfc5q,,,Berlin,Karow,"Forkenzeile 4, Berlin (Karow)",Forkenzeile 4,664.52,"664,52",5000,5000,74.55,,,20230424,5000,3.0,2,8.913749161636487
331,331,2akdc5q,https://www.immowelt.de/expose/2akdc5q,,,Berlin,Karow,"MÃ¼nchehagenstraÃe 60, Berlin (Karow)",Münchehagenstrße 60,422.48,"422,48",5000,5000,46.86,,,20230424,5000,1.5,2,9.015791720017072
332,332,2a87w5v,https://www.immowelt.de/expose/2a87w5v,,,Berlin,Hellersdorf,"Kastanienallee 56, Berlin (Hellersdorf)",Kastanienallee 56,499.0,499,5000,5000,35.69,,,20230424,5000,1.0,2,13.981507425049035
333,333,2al725x,https://www.immowelt.de/expose/2al725x,,,Berlin,Hellersdorf,"Kastanienallee 26, Berlin (Hellersdorf)",Kastanienallee 26,499.0,499,5000,5000,34.38,,,20230424,5000,1.0,2,14.514252472367655
334,334,2aw3a5q,https://www.immowelt.de/expose/2aw3a5q,,,Berlin,Wilmersdorf,"Detmolder Str. 59, Berlin (Wilmersdorf)",Detmolder str. 59,2591.0,2.591,5000,5000,112.66,,,20230424,5000,5.0,2,22.99840227232381
335,335,2ajtu5z,https://www.immowelt.de/expose/2ajtu5z,,,Berlin,Oberschöneweide,Berlin (OberschÃ¶neweide),,592.0,592,5000,5000,20.4,,,20230424,5000,1.0,1,29.01960784313726
336,336,2a6uu5z,https://www.immowelt.de/expose/2a6uu5z,,,Berlin,Oberschöneweide,Berlin (OberschÃ¶neweide),,544.0,544,5000,5000,12.0,,,20230424,5000,1.0,1,45.333333333333336
337,337,2altu5z,https://www.immowelt.de/expose/2altu5z,,,Berlin,Oberschöneweide,Berlin (OberschÃ¶neweide),,684.0,684,5000,5000,17.7,,,20230424,5000,1.0,1,38.64406779661017
338,338,2aqtu5z,https://www.immowelt.de/expose/2aqtu5z,,,Berlin,Moabit,Berlin (Moabit),,874.0,874,5000,5000,22.35,,,20230424,5000,1.0,1,39.10514541387025
339,339,2agtu5z,https://www.immowelt.de/expose/2agtu5z,,,Berlin,Oberschöneweide,Berlin (OberschÃ¶neweide),,673.0,673,5000,5000,19.3,,,20230424,5000,1.0,1,34.87046632124352
340,340,2aqkh5q,https://www.immowelt.de/expose/2aqkh5q,,,Berlin,Moabit,Berlin (Moabit),,1490.0,1.490,5000,5000,76.0,,,20230424,5000,2.0,1,19.605263157894736
341,341,2ahsp5p,https://www.immowelt.de/expose/2ahsp5p,,,Berlin,Friedrichshain,"PufendorfstraÃe 4D, Berlin (Friedrichshain)",Pufendorfstrße 4d,1600.0,1.600,5000,5000,53.0,,,20230424,5000,2.0,2,30.18867924528302
342,342,2auzp5u,https://www.immowelt.de/expose/2auzp5u,,,Berlin,Mitte,"Oranienburger StraÃe 45, Berlin (Mitte)",Oranienburger strße 45,2334.0,2.334,5000,5000,137.43,,,20230424,5000,3.0,2,16.983191442916393
343,343,2abtu5z,https://www.immowelt.de/expose/2abtu5z,,,Berlin,Oberschöneweide,Berlin (OberschÃ¶neweide),,660.0,660,5000,5000,18.5,,,20230424,5000,1.0,1,35.67567567567568
344,344,2a6lj5p,https://www.immowelt.de/expose/2a6lj5p,,,Berlin,Schöneberg,"MÃ¼nchener StraÃe 2, Berlin (SchÃ¶neberg)",Münchener strße 2,4850.0,4.850,5000,5000,268.0,,,20230424,5000,5.0,2,18.097014925373134
345,345,2aurc5y,https://www.immowelt.de/expose/2aurc5y,,,Berlin,Mitte,"Leipziger StraÃe 128, Berlin (Mitte)",Leipziger strße 128,2055.0,2.055,5000,5000,117.0,,,20230424,5000,2.0,2,17.564102564102566
346,346,2azee5p,https://www.immowelt.de/expose/2azee5p,,,Berlin,Friedrichsfelde,"Rummelsburger StraÃe 36, Berlin (Friedrichsfelde)",Rummelsburger strße 36,626.78,"626,78",5000,5000,44.77,,,20230424,5000,1.5,2,13.999999999999998
347,347,2a38d5p,https://www.immowelt.de/expose/2a38d5p,,,Berlin,Spandau,"Reckeweg 122, Berlin (Spandau)",Reckeweg 122,400.0,400,5000,5000,35.0,,,20230424,5000,1.0,2,11.428571428571429
348,348,2a9sc5p,https://www.immowelt.de/expose/2a9sc5p,,,Berlin,Rahnsdorf,"An den BÃ¤nken 30, Berlin (Rahnsdorf)",An den bänken 30,861.25,"861,25",5000,5000,58.78,,,20230424,5000,2.0,2,14.652092548485879
349,349,2apw85p,https://www.immowelt.de/expose/2apw85p,,,Berlin,Wilmersdorf,Berlin (Wilmersdorf),,2900.0,2.900,5000,5000,125.0,,,20230424,5000,4.0,1,23.2
350,350,2a35q5y,https://www.immowelt.de/expose/2a35q5y,,,Berlin,Mitte,Berlin Mitte (Mitte),,3950.0,3.950,5000,5000,182.0,,,20230424,5000,4.0,1,21.703296703296704
351,351,2a7965p,https://www.immowelt.de/expose/2a7965p,,,Berlin,Alt-Hohenschönhausen,"Simon-Bolivar-StraÃe 21, Berlin (Alt-HohenschÃ¶nhausen)",Simon-bolivar-strße 21,1349.0,1.349,5000,5000,100.6,,,20230424,5000,5.0,2,13.409542743538768
352,352,2ask55p,https://www.immowelt.de/expose/2ask55p,,,Berlin,Friedenau,Berlin (Friedenau),,4950.0,4.950,5000,5000,312.0,,,20230424,5000,7.0,1,15.865384615384615
353,353,2aja55p,https://www.immowelt.de/expose/2aja55p,,,Berlin,Prenzlauer,Berlin (Prenzlauer Berg),,3547.25,"3.547,25",5000,5000,141.89,,,20230424,5000,4.0,1,25.000000000000004
