Posting Date,Pure Rent,Size,Date From,Date To,Lease term,EUR / SQM,Name,Neighbourhood,Date To (Year - Month),Latitude,Longitude
12.04.2023,680,40,2023-04-13,,,17,12.04.2023-680.0-17.0 Wohnungen von HousingAnywhere*,Berlin,,52.5170365,13.3888599
12.04.2023,630,35,2023-04-13,,,18,12.04.2023-630.0-18.0 Wohnungen von Spotahome*,Berlin,,52.5170365,13.3888599
10.04.2023,650,55,2023-04-10,2023-04-26,0,11.81818182,10.04.2023-650.0-11.818181818181818 Berlin,Berlin,2023-04,52.5170365,13.3888599
10.04.2023,1350,38,2023-05-01,2023-05-31,0,35.52631579,10.04.2023-1350.0-35.526315789473685 Berlin  Friedrichshain,Friedrichshain,2023-05,52.5122154,13.4502904
10.04.2023,600,53,2023-04-10,2023-06-30,2,11.32075472,10.04.2023-600.0-11.320754716981131 Berlin  spandau,Spandau,2023-06,52.535788,13.1977924
10.04.2023,1250,60,2023-04-22,2023-06-04,2,20.83333333,10.04.2023-1250.0-20.833333333333332 Berlin  Friedrichshain,Friedrichshain,2023-06,52.5122154,13.4502904
10.04.2023,450,43,2023-04-29,2023-05-21,1,10.46511628,10.04.2023-450.0-10.465116279069768 Berlin  Lichtenberg,Lichtenberg,2023-05,48.9212959,7.4812268
10.04.2023,730,55,2023-04-28,2023-05-28,1,13.27272727,10.04.2023-730.0-13.272727272727273 Berlin  Schöneberg,Schöneberg,2023-05,52.482157,13.3551901
10.04.2023,1200,22,2023-04-10,,,54.54545455,10.04.2023-1200.0-54.54545454545455 Berlin  Prenzlauer Berg,Prenzlauer Berg,,52.5398466,13.4285652
10.04.2023,1000,60,2023-05-10,2023-06-10,1,16.66666667,10.04.2023-1000.0-16.666666666666668 Berlin  Kreuzberg,Kreuzberg,2023-06,52.4976443,13.411914
10.04.2023,600,70,2023-04-28,2023-05-07,1,8.571428571,10.04.2023-600.0-8.571428571428571 Berlin  Neukölln,Neukölln,2023-05,52.4811497,13.4353501
10.04.2023,200,40,2023-04-13,2023-04-16,0,5,10.04.2023-200.0-5.0 Berlin  Kreuzberg,Kreuzberg,2023-04,52.4976443,13.411914
10.04.2023,650,36,2023-04-19,2023-05-08,1,18.05555556,10.04.2023-650.0-18.055555555555557 Berlin  Neukölln,Neukölln,2023-05,52.4811497,13.4353501
10.04.2023,688,50,2023-08-01,,,13.76,10.04.2023-688.0-13.76 Berlin  Wedding,Wedding,,52.550123,13.34197
10.04.2023,950,33,2023-05-03,2023-06-30,1,28.78787879,10.04.2023-950.0-28.78787878787879 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-06,52.5398466,13.4285652
10.04.2023,1240,55,2023-07-01,2025-07-01,24,22.54545455,10.04.2023-1240.0-22.545454545454547 Berlin,Berlin,2025-07,52.5170365,13.3888599
10.04.2023,900,35,2023-04-25,2023-10-01,6,25.71428571,10.04.2023-900.0-25.714285714285715 Berlin  Kreuzberg,Kreuzberg,2023-10,52.4976443,13.411914
10.04.2023,1200,50,2023-05-12,2023-06-30,1,24,10.04.2023-1200.0-24.0 Berlin,Berlin,2023-06,52.5170365,13.3888599
10.04.2023,476,35,2023-04-10,,,13.6,10.04.2023-476.0-13.6 Berlin  Friedrichshain,Friedrichshain,,52.5122154,13.4502904
10.04.2023,740,34,2023-06-01,2023-08-31,2,21.76470588,10.04.2023-740.0-21.764705882352942 Berlin  Schöneberg,Schöneberg,2023-08,52.482157,13.3551901
10.04.2023,350,42,2023-04-20,2023-05-01,1,8.333333333,10.04.2023-350.0-8.333333333333334 Berlin  Moabit,Moabit,2023-05,52.5301017,13.3425422
10.04.2023,1750,90,2023-07-15,2023-08-21,1,19.44444444,10.04.2023-1750.0-19.444444444444443 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-08,52.5398466,13.4285652
12.04.2023,850,35,2023-04-13,,,24.28571429,12.04.2023-850.0-24.285714285714285 Wohnungen von HousingAnywhere*,Berlin,,52.5170365,13.3888599
12.04.2023,800,40,2023-04-13,,,20,12.04.2023-800.0-20.0 Wohnungen von Spotahome*,Berlin,,52.5170365,13.3888599
10.04.2023,1200,60,2023-04-16,2023-05-11,1,20,10.04.2023-1200.0-20.0 Berlin,Berlin,2023-05,52.5170365,13.3888599
10.04.2023,600,58,2023-04-17,2023-05-10,1,10.34482759,10.04.2023-600.0-10.344827586206897 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-05,52.5398466,13.4285652
10.04.2023,840,52,2023-05-26,2023-06-16,1,16.15384615,10.04.2023-840.0-16.153846153846153 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-06,52.5398466,13.4285652
10.04.2023,850,42,2023-04-10,2023-05-25,1,20.23809524,10.04.2023-850.0-20.238095238095237 Berlin  Wilmersdorf,Wilmersdorf,2023-05,52.4871152,13.3203298
10.04.2023,500,35,2023-05-01,,,14.28571429,10.04.2023-500.0-14.285714285714286 Berlin  Friedrichshain,Friedrichshain,,52.5122154,13.4502904
10.04.2023,800,62,2023-04-30,2023-06-30,2,12.90322581,10.04.2023-800.0-12.903225806451612 Berlin  Pankow,Pankow,2023-06,52.5979174,13.435316
10.04.2023,1200,46,2023-05-10,2023-06-07,1,26.08695652,10.04.2023-1200.0-26.08695652173913 Berlin  Friedrichshain,Friedrichshain,2023-06,52.5122154,13.4502904
10.04.2023,1800,38,2023-07-01,,,47.36842105,10.04.2023-1800.0-47.36842105263158 Berlin,Berlin,,52.5170365,13.3888599
10.04.2023,50,66,2023-09-11,2023-12-15,3,0.7575757576,10.04.2023-50.0-0.7575757575757576 Berlin  Friedrichshain,Friedrichshain,2023-12,52.5122154,13.4502904
10.04.2023,1950,90,2023-08-01,2024-07-31,11,21.66666667,10.04.2023-1950.0-21.666666666666668 Berlin  Pankow,Pankow,2024-07,52.5979174,13.435316
10.04.2023,400,40,2023-04-18,2023-05-03,1,10,10.04.2023-400.0-10.0 Berlin,Berlin,2023-05,52.5170365,13.3888599
10.04.2023,3500,100,2023-08-01,2024-02-01,6,35,10.04.2023-3500.0-35.0 Berlin  Kreuzberg/Mitte,Kreuzberg,2024-02,52.4976443,13.411914
10.04.2023,1800,90,2023-04-26,2023-05-19,1,20,10.04.2023-1800.0-20.0 Berlin  Friedrichshain,Friedrichshain,2023-05,52.5122154,13.4502904
10.04.2023,500,24,2023-04-10,2023-04-29,0,20.83333333,10.04.2023-500.0-20.833333333333332 Berlin  Tempelhof,Tempelhof,2023-04,52.4632921,13.3864477
10.04.2023,850,33,2023-05-01,2023-06-30,1,25.75757576,10.04.2023-850.0-25.757575757575758 Berlin  Schöneberg,Schöneberg,2023-06,52.482157,13.3551901
10.04.2023,650,55,2023-04-10,2023-10-10,6,11.81818182,10.04.2023-650.0-11.818181818181818 Berlin  Neukölln,Neukölln,2023-10,52.4811497,13.4353501
10.04.2023,575,18,2023-06-01,,,31.94444444,10.04.2023-575.0-31.944444444444443 Berlin  Wannsee,Wannsee,,52.4211482,13.1589374
10.04.2023,1540,82,2023-05-15,,,18.7804878,10.04.2023-1540.0-18.78048780487805 Berlin  Prenzlauer Berg,Prenzlauer Berg,,52.5398466,13.4285652
10.04.2023,450,45,2023-05-12,2023-05-29,0,10,10.04.2023-450.0-10.0 Berlin  10965,Berlin,2023-05,52.5170365,13.3888599
10.04.2023,800,50,2023-04-10,2023-04-16,0,16,10.04.2023-800.0-16.0 Berlin  Kreuzberg,Kreuzberg,2023-04,52.4976443,13.411914
12.04.2023,790,35,2023-04-13,,,22.57142857,12.04.2023-790.0-22.571428571428573 Wohnungen von HousingAnywhere*,Berlin,,52.5170365,13.3888599
12.04.2023,760,50,2023-04-13,,,15.2,12.04.2023-760.0-15.2 Wohnungen von Spotahome*,Berlin,,52.5170365,13.3888599
10.04.2023,1300,55,2023-04-25,2023-05-22,1,23.63636364,10.04.2023-1300.0-23.636363636363637 Berlin  Schillerkiez,Schillerkiez,2023-05,52.4764958,13.4222776
10.04.2023,700,40,2023-05-15,2023-05-26,0,17.5,10.04.2023-700.0-17.5 Berlin  Mitte,Mitte,2023-05,52.5178855,13.4040601
10.04.2023,950,45,2023-05-15,,,21.11111111,10.04.2023-950.0-21.11111111111111 Berlin  Prenzlauer Berg,Prenzlauer Berg,,52.5398466,13.4285652
10.04.2023,400,54,2023-04-18,2023-04-30,0,7.407407407,10.04.2023-400.0-7.407407407407407 Berlin  Moabit,Moabit,2023-04,52.5301017,13.3425422
10.04.2023,400,50,2023-05-08,2023-05-17,0,8,10.04.2023-400.0-8.0 Berlin,Berlin,2023-05,52.5170365,13.3888599
10.04.2023,745,45,2023-04-15,,,16.55555556,10.04.2023-745.0-16.555555555555557 Berlin  Friedrichshain,Friedrichshain,,52.5122154,13.4502904
10.04.2023,1300,40,2023-05-01,2024-05-01,12,32.5,10.04.2023-1300.0-32.5 Berlin  Friedrichshain-Kreuzberg,Friedrichshain,2024-05,52.5122154,13.4502904
10.04.2023,400,28,2023-04-13,2023-04-30,0,14.28571429,10.04.2023-400.0-14.285714285714286 Berlin  Wedding,Wedding,2023-04,52.550123,13.34197
10.04.2023,1150,69,2023-05-15,2023-07-15,2,16.66666667,10.04.2023-1150.0-16.666666666666668 Berlin  Wedding,Wedding,2023-07,52.550123,13.34197
10.04.2023,700,75,2023-05-01,2023-07-31,2,9.333333333,10.04.2023-700.0-9.333333333333334 Berlin  Kreuzberg,Kreuzberg,2023-07,52.4976443,13.411914
10.04.2023,850,50,2023-05-01,2023-09-30,4,17,10.04.2023-850.0-17.0 Berlin  Kreuzberg,Kreuzberg,2023-09,52.4976443,13.411914
10.04.2023,1400,55,2023-07-06,2023-09-06,2,25.45454545,10.04.2023-1400.0-25.454545454545453 Berlin  Kreuzberg,Kreuzberg,2023-09,52.4976443,13.411914
10.04.2023,650,43,2023-05-17,2023-06-14,1,15.11627907,10.04.2023-650.0-15.116279069767442 Berlin  Mitte,Mitte,2023-06,52.5178855,13.4040601
10.04.2023,1100,75,2023-04-13,2023-04-30,0,14.66666667,10.04.2023-1100.0-14.666666666666666 Berlin  Schöneberg,Schöneberg,2023-04,52.482157,13.3551901
10.04.2023,1100,39,2023-05-01,,,28.20512821,10.04.2023-1100.0-28.205128205128204 Berlin  Nikolassee,Nikolassee,,52.4262495,13.1981446
10.04.2023,1800,63,2023-04-10,,,28.57142857,10.04.2023-1800.0-28.571428571428573 Berlin  Tempelhof-Schöneberg,Schöneberg,,52.482157,13.3551901
10.04.2023,1395,52,2023-05-16,,,26.82692308,10.04.2023-1395.0-26.826923076923077 Berlin,Berlin,,52.5170365,13.3888599
10.04.2023,700,34,2023-05-01,2023-07-01,2,20.58823529,10.04.2023-700.0-20.58823529411765 Berlin  Friedrichshain,Friedrichshain,2023-07,52.5122154,13.4502904
10.04.2023,644,54,2023-05-01,,,11.92592593,10.04.2023-644.0-11.925925925925926 Berlin,Berlin,,52.5170365,13.3888599
09.04.2023,1500,50,2023-04-15,2024-04-14,12,30,09.04.2023-1500.0-30.0 Berlin  Moabit,Moabit,2024-04,52.5301017,13.3425422
12.04.2023,610,35,2023-04-13,,,17.42857143,12.04.2023-610.0-17.428571428571427 Wohnungen von HousingAnywhere*,Berlin,,52.5170365,13.3888599
12.04.2023,570,40,2023-04-13,,,14.25,12.04.2023-570.0-14.25 Wohnungen von Spotahome*,Berlin,,52.5170365,13.3888599
09.04.2023,1070,45,2023-04-11,2023-05-07,1,23.77777778,09.04.2023-1070.0-23.77777777777778 Berlin  Steglitz,Steglitz,2023-05,52.4572569,13.3222865
09.04.2023,70,75,2023-04-10,2023-04-15,0,0.9333333333,09.04.2023-70.0-0.9333333333333333 Berlin  Neukölln,Neukölln,2023-04,52.4811497,13.4353501
09.04.2023,870,36,2023-04-15,2023-07-15,3,24.16666667,09.04.2023-870.0-24.166666666666668 Berlin  Friedrichshain,Friedrichshain,2023-07,52.5122154,13.4502904
09.04.2023,1,69,2023-04-20,2023-04-28,0,0.01449275362,09.04.2023-1.0-0.014492753623188406 Berlin  Kreuzberg,Kreuzberg,2023-04,52.4976443,13.411914
09.04.2023,1230,45,2023-04-17,2024-04-30,12,27.33333333,09.04.2023-1230.0-27.333333333333332 Berlin  Lichtenberg,Lichtenberg,2024-04,48.9212959,7.4812268
09.04.2023,600,65,2023-04-14,2023-04-28,0,9.230769231,09.04.2023-600.0-9.23076923076923 Berlin  Neukölln,Neukölln,2023-04,52.4811497,13.4353501
09.04.2023,26,30,2023-04-19,2023-04-24,0,0.8666666667,09.04.2023-26.0-0.8666666666666667 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-04,52.5398466,13.4285652
09.04.2023,750,30,2023-05-01,2023-09-30,4,25,09.04.2023-750.0-25.0 Berlin  Lichtenberg,Lichtenberg,2023-09,48.9212959,7.4812268
09.04.2023,600,36,2023-04-27,2023-05-21,1,16.66666667,09.04.2023-600.0-16.666666666666668 Berlin  Berlin,Berlin,2023-05,52.5170365,13.3888599
09.04.2023,400,10,2023-04-12,2023-04-28,0,40,09.04.2023-400.0-40.0 Berlin  Pankow,Pankow,2023-04,52.5979174,13.435316
09.04.2023,850,45,2023-04-15,2023-06-30,2,18.88888889,09.04.2023-850.0-18.88888888888889 Berlin  Niederschönhausen,Niederschönhausen,2023-06,52.5858062,13.401397
09.04.2023,900,145,2023-04-30,2023-05-07,1,6.206896552,09.04.2023-900.0-6.206896551724138 Berlin  Schöneberg,Schöneberg,2023-05,52.482157,13.3551901
09.04.2023,915,50,2023-04-13,2023-05-31,1,18.3,09.04.2023-915.0-18.3 Berlin  Neukölln,Neukölln,2023-05,52.4811497,13.4353501
09.04.2023,1400,67,2023-04-15,2023-05-30,1,20.89552239,09.04.2023-1400.0-20.895522388059703 Berlin  Kreuzberg,Kreuzberg,2023-05,52.4976443,13.411914
09.04.2023,55,58,2023-05-15,2025-08-31,27,0.9482758621,09.04.2023-55.0-0.9482758620689655 Berlin  Neukölln,Neukölln,2025-08,52.4811497,13.4353501
09.04.2023,1150,70,2023-04-15,2023-07-01,3,16.42857143,09.04.2023-1150.0-16.428571428571427 Berlin  Wedding,Wedding,2023-07,52.550123,13.34197
09.04.2023,770,57,2023-05-01,2023-05-14,0,13.50877193,09.04.2023-770.0-13.508771929824562 Berlin  Neukölln,Neukölln,2023-05,52.4811497,13.4353501
09.04.2023,630,29,2023-04-12,,,21.72413793,09.04.2023-630.0-21.724137931034484 Berlin  Neukölln,Neukölln,,52.4811497,13.4353501
09.04.2023,1450,51,2023-04-09,2025-06-01,26,28.43137255,09.04.2023-1450.0-28.431372549019606 Berlin  Lichtenberg,Lichtenberg,2025-06,48.9212959,7.4812268
09.04.2023,999,75,2023-05-10,2023-07-22,2,13.32,09.04.2023-999.0-13.32 Berlin  Marienfelde,Marienfelde,2023-07,52.4125766,13.3665916
12.04.2023,720,40,2023-04-13,,,18,12.04.2023-720.0-18.0 Wohnungen von HousingAnywhere*,Berlin,,52.5170365,13.3888599
12.04.2023,710,45,2023-04-13,,,15.77777778,12.04.2023-710.0-15.777777777777779 Wohnungen von Spotahome*,Berlin,,52.5170365,13.3888599
09.04.2023,1500,55,2023-05-15,2023-09-30,4,27.27272727,09.04.2023-1500.0-27.272727272727273 Berlin  Weißensee,Weißensee,2023-09,52.5546193,13.4630018
09.04.2023,1000,53,2023-04-29,2023-05-29,1,18.86792453,09.04.2023-1000.0-18.867924528301888 Berlin  Schöneberg,Schöneberg,2023-05,52.482157,13.3551901
09.04.2023,1700,138,2023-04-09,,,12.31884058,09.04.2023-1700.0-12.318840579710145 Berlin  Moabit,Moabit,,52.5301017,13.3425422
09.04.2023,350,58,2023-05-13,2023-05-28,0,6.034482759,09.04.2023-350.0-6.0344827586206895 Berlin  Friedrichshain,Friedrichshain,2023-05,52.5122154,13.4502904
09.04.2023,750,28,2023-04-30,,,26.78571429,09.04.2023-750.0-26.785714285714285 Berlin  Neukölln,Neukölln,,52.4811497,13.4353501
09.04.2023,400,35,2023-04-15,2023-05-01,1,11.42857143,09.04.2023-400.0-11.428571428571429 Berlin  Alt Treptow,Treptow,2023-05,54.0627026,15.2657157
09.04.2023,850,45,2023-05-05,2023-06-05,1,18.88888889,09.04.2023-850.0-18.88888888888889 Berlin  Neukölln,Neukölln,2023-06,52.4811497,13.4353501
09.04.2023,750,25,2023-04-13,2023-05-14,1,30,09.04.2023-750.0-30.0 Berlin  Lichtenberg,Lichtenberg,2023-05,48.9212959,7.4812268
09.04.2023,1200,60,2023-04-09,2024-01-01,9,20,09.04.2023-1200.0-20.0 Berlin  Zehlendorf,Zehlendorf,2024-01,52.4343217,13.2589298
09.04.2023,450,42,2023-04-12,2023-05-03,1,10.71428571,09.04.2023-450.0-10.714285714285714 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-05,52.5398466,13.4285652
09.04.2023,500,30,2023-04-15,2023-05-09,1,16.66666667,09.04.2023-500.0-16.666666666666668 Berlin  Berlin,Berlin,2023-05,52.5170365,13.3888599
09.04.2023,1800,54,2023-08-04,2023-09-03,1,33.33333333,09.04.2023-1800.0-33.333333333333336 Berlin  Schöneberg,Schöneberg,2023-09,52.482157,13.3551901
09.04.2023,1500,70,2023-04-21,2023-05-12,1,21.42857143,09.04.2023-1500.0-21.428571428571427 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-05,52.5398466,13.4285652
09.04.2023,35,45,2023-04-15,2023-05-31,1,0.7777777778,09.04.2023-35.0-0.7777777777777778 Berlin  Schöneberg,Schöneberg,2023-05,52.482157,13.3551901
09.04.2023,80,60,2023-04-09,2023-11-15,7,1.333333333,09.04.2023-80.0-1.3333333333333333 Berlin  Neukölln,Neukölln,2023-11,52.4811497,13.4353501
09.04.2023,747,32,2023-04-07,2023-05-10,1,23.34375,09.04.2023-747.0-23.34375 Berlin  Wedding,Wedding,2023-05,52.550123,13.34197
09.04.2023,30,59,2023-04-19,2023-04-30,0,0.5084745763,09.04.2023-30.0-0.5084745762711864 Berlin  Friedrichshain,Friedrichshain,2023-04,52.5122154,13.4502904
09.04.2023,1300,52,2023-05-30,2023-06-25,1,25,09.04.2023-1300.0-25.0 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-06,52.5398466,13.4285652
09.04.2023,1100,50,2023-05-01,2023-06-30,1,22,09.04.2023-1100.0-22.0 Berlin  Neukölln,Neukölln,2023-06,52.4811497,13.4353501
09.04.2023,2000,51,2023-05-07,2023-06-26,1,39.21568627,09.04.2023-2000.0-39.21568627450981 Berlin  Kreuzberg,Kreuzberg,2023-06,52.4976443,13.411914
12.04.2023,650,35,2023-04-13,,,18.57142857,12.04.2023-650.0-18.571428571428573 Wohnungen von HousingAnywhere*,Berlin,,52.5170365,13.3888599
12.04.2023,610,40,2023-04-13,,,15.25,12.04.2023-610.0-15.25 Wohnungen von Spotahome*,Berlin,,52.5170365,13.3888599
09.04.2023,925,65,2023-06-01,,,14.23076923,09.04.2023-925.0-14.23076923076923 Berlin  Schöneberg,Schöneberg,,52.482157,13.3551901
09.04.2023,200,55,2023-04-29,2023-05-01,1,3.636363636,09.04.2023-200.0-3.6363636363636362 Berlin  Friedrichshain,Friedrichshain,2023-05,52.5122154,13.4502904
09.04.2023,675,80,2023-08-01,,,8.4375,09.04.2023-675.0-8.4375 Berlin  Weißensee,Weißensee,,52.5546193,13.4630018
09.04.2023,850,60,2023-05-07,2023-07-07,2,14.16666667,09.04.2023-850.0-14.166666666666666 Berlin  Neukölln,Neukölln,2023-07,52.4811497,13.4353501
09.04.2023,1150,65,2023-04-09,,,17.69230769,09.04.2023-1150.0-17.692307692307693 Berlin  Köpenick,Köpenick,,52.4539099,13.5764126
09.04.2023,28,40,2023-04-09,2023-04-24,0,0.7,09.04.2023-28.0-0.7 Berlin  Kreuzberg,Kreuzberg,2023-04,52.4976443,13.411914
09.04.2023,200,20,2023-04-17,2023-04-30,0,10,09.04.2023-200.0-10.0 Berlin  Kreuzberg,Kreuzberg,2023-04,52.4976443,13.411914
08.04.2023,850,35,2023-04-20,2023-05-31,1,24.28571429,08.04.2023-850.0-24.285714285714285 Berlin  Neukölln,Neukölln,2023-05,52.4811497,13.4353501
08.04.2023,500,55,2023-04-13,2023-04-16,0,9.090909091,08.04.2023-500.0-9.090909090909092 Berlin  Kreuzberg,Kreuzberg,2023-04,52.4976443,13.411914
08.04.2023,700,63,2023-04-21,2023-05-05,1,11.11111111,08.04.2023-700.0-11.11111111111111 Berlin  Kreuzberg,Kreuzberg,2023-05,52.4976443,13.411914
08.04.2023,815,48,2023-02-10,,,16.97916667,08.04.2023-815.0-16.979166666666668 Berlin  Charlottenburg,Charlottenburg,,52.515747,13.3096834
08.04.2023,650,20,2023-05-01,2023-05-30,0,32.5,08.04.2023-650.0-32.5 Berlin  mitte/wedding,mitte,2023-05,52.5178855,13.4040601
08.04.2023,900,52,2023-05-09,2023-10-09,5,17.30769231,08.04.2023-900.0-17.307692307692307 Berlin  Wilmersdorf,Wilmersdorf,2023-10,52.4871152,13.3203298
08.04.2023,545,39,2023-04-15,,,13.97435897,08.04.2023-545.0-13.974358974358974 Berlin  Neukölln,Neukölln,,52.4811497,13.4353501
08.04.2023,900,45,2023-04-20,2023-05-20,1,20,08.04.2023-900.0-20.0 Berlin,Berlin,2023-05,52.5170365,13.3888599
08.04.2023,700,56,2023-04-19,2023-05-10,1,12.5,08.04.2023-700.0-12.5 Berlin  Neukölln,Neukölln,2023-05,52.4811497,13.4353501
08.04.2023,650,35,2023-05-01,,,18.57142857,08.04.2023-650.0-18.571428571428573 Berlin  Hellersdorf,Hellersdorf,,52.5366956,13.6048728
08.04.2023,1400,43,2023-04-08,2023-08-31,4,32.55813953,08.04.2023-1400.0-32.55813953488372 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-08,52.5398466,13.4285652
08.04.2023,920,40,2023-04-15,2023-05-07,1,23,08.04.2023-920.0-23.0 Berlin,Berlin,2023-05,52.5170365,13.3888599
08.04.2023,1500,83,2023-08-01,2023-11-01,3,18.07228916,08.04.2023-1500.0-18.072289156626507 Berlin  Neukölln,Neukölln,2023-11,52.4811497,13.4353501
12.04.2023,710,40,2023-04-13,,,17.75,12.04.2023-710.0-17.75 Wohnungen von HousingAnywhere*,Berlin,,52.5170365,13.3888599
12.04.2023,660,50,2023-04-13,,,13.2,12.04.2023-660.0-13.2 Wohnungen von Spotahome*,Berlin,,52.5170365,13.3888599
08.04.2023,750,38,2023-04-17,2023-06-22,2,19.73684211,08.04.2023-750.0-19.736842105263158 Berlin  Friedrichshain,Friedrichshain,2023-06,52.5122154,13.4502904
08.04.2023,915,40,2023-04-22,2023-05-31,1,22.875,08.04.2023-915.0-22.875 Berlin  Kreuzberg,Kreuzberg,2023-05,52.4976443,13.411914
08.04.2023,1000,40,2023-05-01,2023-05-31,0,25,08.04.2023-1000.0-25.0 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-05,52.5398466,13.4285652
08.04.2023,1380,40,2023-06-01,2024-01-01,7,34.5,08.04.2023-1380.0-34.5 Berlin,Berlin,2024-01,52.5170365,13.3888599
08.04.2023,1800,78,2023-04-29,2023-05-31,1,23.07692308,08.04.2023-1800.0-23.076923076923077 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-05,52.5398466,13.4285652
08.04.2023,950,35,2023-06-01,2023-06-30,0,27.14285714,08.04.2023-950.0-27.142857142857142 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-06,52.5398466,13.4285652
08.04.2023,950,37,2023-05-01,2023-06-30,1,25.67567568,08.04.2023-950.0-25.675675675675677 Berlin  Moabit,Moabit,2023-06,52.5301017,13.3425422
08.04.2023,700,50,2023-05-28,2023-06-11,1,14,08.04.2023-700.0-14.0 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-06,52.5398466,13.4285652
08.04.2023,55,100,2023-04-15,2023-05-18,1,0.55,08.04.2023-55.0-0.55 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-05,52.5398466,13.4285652
08.04.2023,375,38,2023-05-24,2023-06-07,1,9.868421053,08.04.2023-375.0-9.868421052631579 Berlin  Friedrichshain,Friedrichshain,2023-06,52.5122154,13.4502904
08.04.2023,50,69,2023-05-11,2023-05-25,0,0.7246376812,08.04.2023-50.0-0.7246376811594203 Berlin  Neukölln,Neukölln,2023-05,52.4811497,13.4353501
08.04.2023,650,70,2023-04-24,2023-05-13,1,9.285714286,08.04.2023-650.0-9.285714285714286 Berlin  Tiergarten,Tiergarten,2023-05,50.3408439,6.9562155
08.04.2023,1100,38,2023-04-16,2024-04-30,12,28.94736842,08.04.2023-1100.0-28.94736842105263 Berlin  Wilmersdorf,Wilmersdorf,2024-04,52.4871152,13.3203298
08.04.2023,1299,127,2023-04-08,,,10.22834646,08.04.2023-1299.0-10.228346456692913 Berlin  Berlin - Köpenick,Köpenick,,52.4539099,13.5764126
08.04.2023,577,39,2023-04-08,,,14.79487179,08.04.2023-577.0-14.794871794871796 Berlin  Berlin - Köpenick,Köpenick,,52.4539099,13.5764126
08.04.2023,600,20,2023-04-19,2024-06-01,14,30,08.04.2023-600.0-30.0 Berlin  Neukölln,Neukölln,2024-06,52.4811497,13.4353501
08.04.2023,1500,55,2023-04-28,2023-05-31,1,27.27272727,08.04.2023-1500.0-27.272727272727273 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-05,52.5398466,13.4285652
08.04.2023,950,38,2023-04-15,2024-04-15,12,25,08.04.2023-950.0-25.0 Berlin  Schöneberg,Schöneberg,2024-04,52.482157,13.3551901
08.04.2023,1200,67,2023-04-08,2023-09-30,5,17.91044776,08.04.2023-1200.0-17.91044776119403 Berlin,Berlin,2023-09,52.5170365,13.3888599
08.04.2023,750,60,2023-05-01,2023-09-30,4,12.5,08.04.2023-750.0-12.5 Berlin  Friedrichshain,Friedrichshain,2023-09,52.5122154,13.4502904
12.04.2023,710,40,2023-04-13,,,17.75,12.04.2023-710.0-17.75 Wohnungen von HousingAnywhere*,Berlin,,52.5170365,13.3888599
12.04.2023,710,50,2023-04-13,,,14.2,12.04.2023-710.0-14.2 Wohnungen von Spotahome*,Berlin,,52.5170365,13.3888599
08.04.2023,1150,55,2023-04-08,2024-04-08,12,20.90909091,08.04.2023-1150.0-20.90909090909091 Berlin,Berlin,2024-04,52.5170365,13.3888599
08.04.2023,1200,80,2023-07-01,2023-08-31,1,15,08.04.2023-1200.0-15.0 Berlin  Friedrichshain,Friedrichshain,2023-08,52.5122154,13.4502904
08.04.2023,350,36,2023-04-17,2023-04-24,0,9.722222222,08.04.2023-350.0-9.722222222222221 Berlin  Friedrichshain,Friedrichshain,2023-04,52.5122154,13.4502904
08.04.2023,600,23,2023-04-13,2023-05-13,1,26.08695652,08.04.2023-600.0-26.08695652173913 Berlin,Berlin,2023-05,52.5170365,13.3888599
08.04.2023,950,38,2023-04-15,2024-04-15,12,25,08.04.2023-950.0-25.0 Berlin  Schöneberg,Schöneberg,2024-04,52.482157,13.3551901
08.04.2023,800,36,2023-04-20,,,22.22222222,08.04.2023-800.0-22.22222222222222 Berlin  Reinickendorf,Reinickendorf,,52.6047631,13.2952872
08.04.2023,1000,43,2023-07-24,2023-08-31,1,23.25581395,08.04.2023-1000.0-23.25581395348837 Berlin  Charlottenburg-Wilmersdorf,Charlottenburg,2023-08,52.515747,13.3096834
08.04.2023,690,40,2023-04-15,,,17.25,08.04.2023-690.0-17.25 Berlin  Friedrichshain,Friedrichshain,,52.5122154,13.4502904
08.04.2023,900,56,2023-04-21,2023-05-12,1,16.07142857,08.04.2023-900.0-16.071428571428573 Berlin  Friedrichshain,Friedrichshain,2023-05,52.5122154,13.4502904
08.04.2023,2300,110,2023-05-30,2023-06-28,1,20.90909091,08.04.2023-2300.0-20.90909090909091 Berlin  Friedrichshain,Friedrichshain,2023-06,52.5122154,13.4502904
